,orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,_merge_x,productName,quantityPerUnit,ProdUnitPrice,discontinued,categoryID,categoryName,description,_merge_y,companyNameShipper,CustomerCompanyName,CustomertName,contactTitle,CustomerCity,CustomerCountry,employeeName,EmployeeTitle,EmployeeCity,EmployeeCountry,EmpReportsTo,SalesAmount(USD),OrderYear,OrderMonth,OrderQuarter,daysToShip
1129,10678,12,38.0,100,0.0,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,both,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,Steven Buchanan,3800.0,2014,September,Q3,23.0
1130,10678,33,2.5,30,0.0,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,both,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,Steven Buchanan,75.0,2014,September,Q3,23.0
1131,10678,41,9.65,120,0.0,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,both,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,Steven Buchanan,1158.0,2014,September,Q3,23.0
1132,10678,54,7.45,30,0.0,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Robert King,Sales Representative,London,UK,Steven Buchanan,223.5,2014,September,Q3,23.0
1133,10679,59,55.0,12,0.0,BLONP,8,2014-09-23,2014-10-21,2014-09-30,3,27.94,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,660.0,2014,September,Q3,7.0
1134,10680,16,17.45,50,0.25,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,872.25,2014,September,Q3,2.0
1135,10680,31,12.5,20,0.25,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,both,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,249.75,2014,September,Q3,2.0
1136,10680,42,14.0,40,0.25,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,both,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,559.75,2014,September,Q3,2.0
1137,10681,19,9.2,30,0.1,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,275.9,2014,September,Q3,5.0
1138,10681,21,10.0,12,0.1,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,both,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,119.9,2014,September,Q3,5.0
1139,10681,64,33.25,28,0.0,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Federal Shipping,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,931.0,2014,September,Q3,5.0
1140,10682,33,2.5,30,0.0,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,both,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,both,United Package,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,75.0,2014,September,Q3,6.0
1141,10682,66,17.0,4,0.0,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,both,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,68.0,2014,September,Q3,6.0
1142,10682,75,7.75,30,0.0,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,232.5,2014,September,Q3,6.0
1143,10683,52,7.0,9,0.0,DUMON,2,2014-09-26,2014-10-24,2014-10-01,1,4.4,both,Filo Mix,16 - 2 kg boxes,7.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Du monde entier,Janine Labrune,Owner,Nantes,France,Andrew Fuller,Vice President Sales,New York,USA,,63.0,2014,September,Q3,5.0
1144,10684,40,18.4,20,0.0,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,Speedy Express,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,368.0,2014,September,Q3,4.0
1145,10684,47,9.5,40,0.0,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,both,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,380.0,2014,September,Q3,4.0
1146,10684,60,34.0,30,0.0,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1020.0,2014,September,Q3,4.0
1147,10685,10,31.0,20,0.0,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,620.0,2014,September,Q3,4.0
1148,10685,41,9.65,4,0.0,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,both,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,both,United Package,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,38.6,2014,September,Q3,4.0
1149,10685,47,9.5,15,0.0,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,both,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,142.5,2014,September,Q3,4.0
1150,10686,17,39.0,30,0.2,PICCO,2,2014-09-30,2014-10-28,2014-10-08,1,96.5,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Andrew Fuller,Vice President Sales,New York,USA,,1169.8,2014,September,Q3,8.0
1151,10686,26,31.23,15,0.0,PICCO,2,2014-09-30,2014-10-28,2014-10-08,1,96.5,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Andrew Fuller,Vice President Sales,New York,USA,,468.45,2014,September,Q3,8.0
1152,10687,9,97.0,50,0.25,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,both,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,Meat & Poultry,Prepared meats,both,United Package,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,4849.75,2014,September,Q3,30.0
1153,10687,29,123.79,10,0.0,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,United Package,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,1237.9,2014,September,Q3,30.0
1154,10687,36,19.0,6,0.25,HUNGO,9,2014-09-30,2014-10-28,2014-10-30,2,296.43,both,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,both,United Package,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,113.75,2014,September,Q3,30.0
1155,10688,10,31.0,18,0.1,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,557.9,2014,October,Q4,6.0
1156,10688,28,45.6,60,0.1,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,both,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,both,United Package,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,2735.9,2014,October,Q4,6.0
1157,10688,34,14.0,14,0.0,VAFFE,4,2014-10-01,2014-10-15,2014-10-07,2,299.09,both,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,196.0,2014,October,Q4,6.0
1158,10689,1,18.0,35,0.25,BERGS,1,2014-10-01,2014-10-29,2014-10-07,2,13.42,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,629.75,2014,October,Q4,6.0
1159,10690,56,38.0,20,0.25,HANAR,1,2014-10-02,2014-10-30,2014-10-03,1,15.8,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,759.75,2014,October,Q4,1.0
1160,10690,77,13.0,30,0.25,HANAR,1,2014-10-02,2014-10-30,2014-10-03,1,15.8,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,389.75,2014,October,Q4,1.0
1161,10691,1,18.0,30,0.0,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,540.0,2014,October,Q4,19.0
1162,10691,29,123.79,40,0.0,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,4951.6,2014,October,Q4,19.0
1163,10691,43,46.0,40,0.0,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,both,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,1840.0,2014,October,Q4,19.0
1164,10691,44,19.45,24,0.0,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,466.79999999999995,2014,October,Q4,19.0
1165,10691,62,49.3,48,0.0,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,2366.3999999999996,2014,October,Q4,19.0
1166,10692,63,43.9,20,0.0,ALFKI,4,2014-10-03,2014-10-31,2014-10-13,2,61.02,both,Vegie-spread,15 - 625 g jars,43.9,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,878.0,2014,October,Q4,10.0
1167,10693,9,97.0,6,0.0,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,both,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,Meat & Poultry,Prepared meats,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,582.0,2014,October,Q4,4.0
1168,10693,54,7.45,60,0.15,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,446.85,2014,October,Q4,4.0
1169,10693,69,36.0,30,0.15,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,both,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1079.85,2014,October,Q4,4.0
1170,10693,73,15.0,15,0.15,WHITC,3,2014-10-06,2014-10-20,2014-10-10,3,139.34,both,Röd Kaviar,24 - 150 g jars,15.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,224.85,2014,October,Q4,4.0
1171,10694,7,30.0,90,0.0,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,both,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Produce,Dried fruit and bean curd,both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,2700.0,2014,October,Q4,3.0
1172,10694,59,55.0,25,0.0,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1375.0,2014,October,Q4,3.0
1173,10694,70,15.0,50,0.0,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,750.0,2014,October,Q4,3.0
1174,10695,8,40.0,10,0.0,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,both,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,Steven Buchanan,400.0,2014,October,Q4,7.0
1175,10695,12,38.0,4,0.0,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,both,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,Steven Buchanan,152.0,2014,October,Q4,7.0
1176,10695,24,4.5,20,0.0,WILMK,7,2014-10-07,2014-11-18,2014-10-14,1,16.72,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Robert King,Sales Representative,London,UK,Steven Buchanan,90.0,2014,October,Q4,7.0
1177,10696,17,39.0,20,0.0,WHITC,8,2014-10-08,2014-11-19,2014-10-14,3,102.55,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,780.0,2014,October,Q4,6.0
1178,10696,46,12.0,18,0.0,WHITC,8,2014-10-08,2014-11-19,2014-10-14,3,102.55,both,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,216.0,2014,October,Q4,6.0
1179,10697,19,9.2,7,0.25,LINOD,3,2014-10-08,2014-11-05,2014-10-14,1,45.52,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,64.14999999999999,2014,October,Q4,6.0
1180,10697,35,18.0,9,0.25,LINOD,3,2014-10-08,2014-11-05,2014-10-14,1,45.52,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,161.75,2014,October,Q4,6.0
1181,10697,58,13.25,30,0.25,LINOD,3,2014-10-08,2014-11-05,2014-10-14,1,45.52,both,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,both,Speedy Express,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,397.25,2014,October,Q4,6.0
1182,10697,70,15.0,30,0.25,LINOD,3,2014-10-08,2014-11-05,2014-10-14,1,45.52,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,449.75,2014,October,Q4,6.0
1183,10698,11,21.0,15,0.0,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,315.0,2014,October,Q4,8.0
1184,10698,17,39.0,8,0.05,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,311.95,2014,October,Q4,8.0
1185,10698,29,123.79,12,0.05,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1485.43,2014,October,Q4,8.0
1186,10698,65,21.05,65,0.05,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,both,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1368.2,2014,October,Q4,8.0
1187,10698,70,15.0,8,0.05,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,119.95,2014,October,Q4,8.0
1188,10699,47,9.5,12,0.0,MORGK,3,2014-10-09,2014-11-06,2014-10-13,3,0.58,both,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,114.0,2014,October,Q4,4.0
1189,10700,1,18.0,5,0.2,SAVEA,3,2014-10-10,2014-11-07,2014-10-16,1,65.1,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,89.8,2014,October,Q4,6.0
1190,10700,34,14.0,12,0.2,SAVEA,3,2014-10-10,2014-11-07,2014-10-16,1,65.1,both,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,167.8,2014,October,Q4,6.0
